Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Total_Bathrooms,House_Age,Years_Since_Remodel,Total_Porch_SF,Total_Living_Area,Total_Outdoor_Area
393,Duplex_All_Styles_and_Ages,Residential_Low_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,North_Ames,Norm,Norm,Duplex,Two_Story,Average,1974,1974,Gable,CompShg,VinylSd,VinylSd,,0,3,CBlock,3,1,1,7,1,0,896,896,GasA,3,Y,SBrkr,896,896,1792,0,0,2,2,4,2,8,8,0,No_Garage,0,0,0,0,2,32,45,0,0,0,0,0,0,,0,9,2009,WD ,Normal,136000,-93.625856,42.056398,3.0,35,35,45,2688,77
394,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8750,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,3,CBlock,3,1,4,2,1,0,174,1002,GasA,3,Y,SBrkr,1002,0,1002,1,0,1,0,3,1,5,8,0,Detchd,1,2,902,3,2,0,0,0,0,0,0,0,3,,0,8,2009,WD ,Normal,148500,-93.626554,42.054626,2.0,39,39,0,2004,0
395,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,7930,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Very_Good,1969,2005,Gable,CompShg,Plywood,Plywood,,0,3,CBlock,3,1,6,3,2,472,115,1026,GasA,4,Y,SBrkr,1026,0,1026,1,0,1,0,3,1,5,8,0,Detchd,2,2,440,3,2,171,48,0,0,0,0,0,0,,0,7,2009,WD ,Normal,156000,-93.628707,42.055228,2.0,40,4,48,2052,219
396,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7830,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,,0,3,CBlock,3,1,1,7,1,0,1180,1180,GasA,3,Y,SBrkr,1180,0,1180,0,0,1,1,2,1,6,8,0,Attchd,2,2,477,3,2,0,45,0,0,0,0,0,0,,0,3,2009,COD,Normal,128000,-93.626603,42.055184,1.5,39,39,45,2360,45
397,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8510,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Good,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178,3,CBlock,3,1,5,1,1,0,543,1043,GasA,5,Y,SBrkr,1050,0,1050,1,0,1,1,3,1,6,8,0,Attchd,1,1,336,3,2,0,0,0,0,0,0,0,0,,0,7,2009,WD ,Normal,143000,-93.62655,42.055154,2.5,38,38,0,2093,0
398,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7038,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1970,1970,Gable,CompShg,VinylSd,VinylSd,,0,3,CBlock,3,1,5,1,1,0,138,864,GasA,3,Y,SBrkr,864,0,864,1,0,1,0,3,1,5,8,0,Detchd,1,2,576,3,2,210,0,0,0,0,0,0,4,,0,9,2009,WD ,Abnorml,76500,-93.627037,42.05337,2.0,39,39,0,1728,210
399,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6960,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1970,1970,Gable,CompShg,HdBoard,Plywood,,0,3,CBlock,3,1,5,1,4,239,250,864,GasA,3,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,8,0,Detchd,1,2,660,3,2,96,0,0,0,0,0,0,0,Shed,500,11,2009,WD ,Normal,120500,-93.625657,42.053306,1.0,39,39,0,1728,96
400,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Good,1970,1970,Gable,CompShg,MetalSd,MetalSd,,0,4,CBlock,3,1,5,1,1,0,673,864,GasA,5,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,8,0,Detchd,1,2,463,3,2,0,0,0,0,0,0,0,0,,0,7,2009,WD ,Normal,124500,-93.625542,42.053307,1.0,39,39,0,1728,0
401,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,10500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,,0,3,CBlock,3,1,5,1,2,180,160,864,GasA,4,Y,SBrkr,864,0,864,0,0,1,0,2,1,4,8,0,Detchd,1,2,576,3,2,216,0,0,0,0,0,0,0,,0,3,2009,WD ,Abnorml,97000,-93.6234986,42.0564419,1.0,38,38,0,1728,216
402,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,North_Ames,Norm,Norm,OneFam,One_Story,Good,1971,2006,Gable,CompShg,VinylSd,VinylSd,,0,4,CBlock,3,1,5,1,1,0,624,864,GasA,4,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,8,0,Detchd,1,2,576,3,2,200,0,0,0,0,0,0,2,,0,7,2009,WD ,Normal,130000,-93.6223289,42.056461,1.0,38,3,0,1728,200
403,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Briardale,Norm,Norm,Twnhs,Two_Story,Average,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,3,CBlock,3,1,4,2,1,0,229,483,GasA,3,Y,SBrkr,483,504,987,1,0,1,1,2,1,5,8,0,Detchd,1,1,264,3,2,0,0,0,0,0,0,0,0,,0,7,2009,WD ,Normal,111000,-93.627396,42.052758,2.5,36,36,0,1470,0
404,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,2368,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Briardale,Norm,Norm,TwnhsE,Two_Story,Above_Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,,312,3,CBlock,3,1,2,4,1,0,0,765,GasA,3,Y,SBrkr,765,600,1365,0,0,1,1,3,1,7,6,0,Attchd,1,2,440,3,2,0,36,0,0,0,0,0,0,,0,5,2009,WD ,Normal,125000,-93.628119,42.052338,1.5,39,39,36,2130,36
405,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Briardale,Norm,Norm,Twnhs,Two_Story,Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142,3,CBlock,3,1,1,7,1,0,630,630,GasA,3,Y,SBrkr,630,672,1302,0,0,2,1,3,1,6,8,0,Detchd,1,1,280,3,2,0,0,0,0,0,0,0,0,,0,5,2009,COD,Abnorml,112000,-93.627565,42.051683,2.5,38,38,0,1932,0
406,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425,3,CBlock,3,1,3,6,2,294,79,483,GasA,3,Y,SBrkr,483,504,987,1,0,1,1,2,1,5,8,0,Detchd,1,1,288,3,2,0,0,0,0,0,0,0,0,,0,7,2009,WD ,Normal,97000,-93.629456,42.051661,2.5,37,37,0,1470,0
407,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Briardale,Norm,Norm,Twnhs,Two_Story,Very_Good,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510,3,CBlock,3,1,5,1,1,0,321,483,GasA,4,Y,SBrkr,483,504,987,0,0,1,1,2,1,5,8,0,Detchd,1,1,264,3,2,250,0,0,0,0,0,0,0,,0,5,2009,WD ,Normal,118000,-93.629851,42.051823,1.5,37,2,0,1470,250
408,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Briardale,Norm,Norm,Twnhs,Two_Story,Good,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,3,CBlock,3,1,5,1,1,0,399,630,GasA,3,Y,SBrkr,630,672,1302,0,0,2,1,3,1,6,8,0,Detchd,1,1,264,3,2,185,0,0,0,0,0,0,0,,0,2,2009,WD ,Normal,119500,-93.629881,42.051822,2.5,37,37,0,1932,185
409,One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,4928,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,TwnhsE,One_Story,Above_Average,1976,1976,Gable,CompShg,Plywood,Plywood,,0,3,CBlock,3,1,2,4,1,0,0,958,GasA,3,Y,SBrkr,958,0,958,0,0,2,0,2,1,5,8,0,Attchd,2,2,440,3,2,0,60,0,0,0,0,0,0,,0,10,2009,WD ,Normal,143750,-93.627244,42.050615,2.0,33,33,60,1916,60
410,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,498,804,GasA,3,Y,SBrkr,804,744,1548,0,0,2,1,3,1,7,8,1,Detchd,2,2,440,3,2,108,0,0,0,0,0,0,0,,0,9,2009,WD ,Normal,146000,-93.624729,42.050705,2.5,33,33,0,2352,108
411,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,289,855,GasA,3,Y,SBrkr,855,601,1456,0,0,2,1,3,1,7,8,1,Attchd,1,2,440,3,2,87,0,0,0,0,0,0,0,,0,7,2009,WD ,Normal,148500,-93.624748,42.050705,2.5,33,33,0,2311,87
412,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,2,622,0,1057,GasA,3,Y,SBrkr,1055,0,1055,0,1,2,0,2,1,4,8,1,Attchd,2,2,440,3,2,0,27,0,0,0,0,0,0,,0,8,2009,WD ,Normal,123000,-93.625945,42.050682,2.5,34,34,27,2112,27
413,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Average,1974,1974,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,3,495,103,855,GasA,3,Y,SBrkr,855,467,1322,0,1,2,1,3,1,6,8,1,Attchd,1,2,440,3,2,260,0,0,0,0,0,0,0,,0,6,2009,WD ,Normal,147000,-93.625918,42.050533,3.0,35,35,0,2177,260
414,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2349,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Average,1977,1977,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,466,855,GasA,3,Y,SBrkr,855,601,1456,0,0,2,1,3,1,6,8,1,Attchd,1,2,440,3,2,0,28,0,0,0,0,0,0,,0,5,2009,WD ,Normal,137900,-93.625846,42.050213,2.5,32,32,28,2311,28
415,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2364,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Average,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,484,804,GasA,3,Y,SBrkr,804,744,1548,0,1,2,1,3,1,7,8,1,Detchd,1,2,440,3,2,108,0,0,0,0,0,0,0,,0,7,2009,WD ,Normal,147000,-93.625688,42.05009,3.0,31,31,0,2352,108
416,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2289,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,544,855,GasA,3,Y,SBrkr,855,586,1441,0,0,2,1,3,1,7,8,1,Attchd,1,2,440,3,2,28,0,0,0,0,0,0,0,,0,4,2009,WD ,Normal,148500,-93.62569,42.050134,2.5,31,31,0,2296,28
417,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2364,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Average,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,576,855,GasA,3,Y,SBrkr,855,601,1456,0,0,2,1,3,1,6,8,1,Attchd,3,2,440,3,2,147,0,0,0,0,0,0,0,,0,4,2009,WD ,Normal,138000,-93.625696,42.050222,2.5,31,31,0,2311,147
418,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2104,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northpark_Villa,Norm,Norm,TwnhsE,One_Story,Above_Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,,0,3,CBlock,3,1,5,1,1,0,300,836,GasA,3,Y,SBrkr,836,0,836,0,1,1,0,2,1,5,8,0,Attchd,1,1,345,3,2,150,20,0,0,0,0,0,0,,0,10,2009,WD ,Normal,128500,-93.625707,42.050397,1.5,33,33,20,1672,170
419,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,7150,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Average,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60,3,CBlock,3,1,4,2,1,0,460,892,GasA,3,Y,SBrkr,892,0,892,0,0,1,0,3,1,5,8,0,Attchd,2,1,288,3,2,0,0,0,0,0,0,0,2,,0,7,2009,WD ,Normal,100000,-93.6256036,42.0488934,1.0,42,42,0,1784,0
420,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10710,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,North_Ames,Norm,Norm,OneFam,One_Story,Good,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,165,3,PConc,3,1,4,2,1,0,220,864,GasA,5,Y,SBrkr,1120,0,1120,0,1,1,0,3,1,5,8,1,Attchd,2,2,656,3,2,0,162,0,0,0,0,0,0,Shed,1200,7,2009,WD ,Normal,148800,-93.626521,42.048486,1.5,43,5,162,1984,162
421,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,96,12456,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230,3,PConc,3,4,6,3,1,0,528,1700,GasA,5,Y,SBrkr,1718,0,1718,1,0,2,0,3,1,7,8,1,Attchd,3,3,786,3,2,216,48,0,0,0,0,0,0,,0,7,2009,WD ,Normal,337500,-93.658877,42.0623099,3.0,3,2,48,3418,264
422,Two_Story_1946_and_Newer,Residential_Low_Density,110,14257,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,PosN,Norm,OneFam,Two_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726,3,PConc,3,1,6,3,1,0,416,1776,GasA,5,Y,SBrkr,1794,978,2772,1,0,3,1,4,1,10,8,3,BuiltIn,3,3,754,3,2,135,64,0,0,0,0,0,0,,0,6,2009,WD ,Normal,462000,-93.6562749,42.063304,4.5,2,2,64,4548,199
423,Two_Story_1946_and_Newer,Residential_Low_Density,104,13518,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860,3,PConc,3,1,1,7,1,0,1926,1926,GasA,5,Y,SBrkr,1966,1174,3140,0,0,3,1,4,1,11,8,2,BuiltIn,3,3,820,3,2,144,78,0,0,0,0,0,0,,0,7,2009,New,Partial,485000,-93.652716,42.063025,3.5,1,0,78,5066,222
424,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,15431,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200,3,PConc,3,4,6,3,5,539,788,3094,GasA,5,Y,SBrkr,2402,0,2402,1,0,2,0,2,1,10,8,2,Attchd,3,3,672,3,2,0,72,0,0,170,0,0,0,,0,4,2009,WD ,Normal,555000,-93.657828,42.061902,3.0,1,1,242,5496,242
425,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,108,13173,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,3,PConc,3,1,6,3,1,0,80,1652,GasA,5,Y,SBrkr,1652,0,1652,1,0,2,0,2,1,6,8,2,Attchd,3,2,840,3,2,404,102,0,0,0,0,0,0,,0,11,2009,WD ,Normal,325000,-93.657483,42.06128,3.0,3,2,102,3304,506
426,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,14230,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640,3,PConc,3,1,1,7,1,0,1566,1566,GasA,5,Y,SBrkr,1600,0,1600,0,0,2,0,3,1,7,8,1,Attchd,2,3,890,3,2,0,56,0,0,0,0,0,0,,0,7,2009,WD ,Normal,256300,-93.654241,42.062991,2.0,2,2,56,3166,56
427,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,12704,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306,3,PConc,3,1,1,7,1,0,2042,2042,GasA,5,Y,SBrkr,2042,0,2042,0,0,2,1,3,1,8,8,1,Attchd,2,3,1390,3,2,0,90,0,0,0,0,0,0,,0,8,2009,New,Partial,253293,-93.654144,42.062992,2.5,1,0,90,4084,90
428,Two_Story_1946_and_Newer,Residential_Low_Density,95,12350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,,0,3,PConc,3,1,6,3,1,0,379,1365,GasA,5,Y,SBrkr,1365,1325,2690,1,0,2,1,3,1,8,8,1,Attchd,2,3,864,3,2,0,197,0,0,0,0,0,0,,0,7,2009,New,Partial,398800,-93.653955,42.062994,3.5,0,0,197,4055,197
429,Two_Story_1946_and_Newer,Residential_Low_Density,96,11308,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154,3,PConc,3,3,6,3,1,0,168,1104,GasA,5,Y,SBrkr,1130,1054,2184,1,0,2,1,3,1,10,8,1,Attchd,3,3,836,3,2,0,102,0,0,0,0,0,0,,0,7,2009,WD ,Normal,335000,-93.652863,42.062942,3.5,1,1,102,3288,102
430,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,12350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450,3,PConc,3,3,6,3,1,0,788,2020,GasA,5,Y,SBrkr,2020,0,2020,1,0,2,0,3,1,7,8,1,Attchd,2,3,896,3,2,192,98,0,0,0,0,0,0,,0,5,2009,WD ,Normal,404000,-93.654439,42.062258,3.0,1,1,98,4040,290
431,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94,12220,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,305,3,CBlock,3,1,6,3,1,0,570,2006,GasA,5,Y,SBrkr,2020,0,2020,1,0,2,1,3,1,9,8,1,Attchd,3,3,900,3,2,156,54,0,0,0,0,0,0,,0,9,2009,New,Partial,402861,-93.654567,42.062257,3.5,0,0,54,4026,210
432,Two_Story_1946_and_Newer,Residential_Low_Density,97,13478,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,3,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420,3,PConc,3,4,6,3,1,0,384,1722,GasA,5,Y,SBrkr,1728,568,2296,1,0,2,1,3,1,10,8,1,BuiltIn,2,3,842,3,2,382,274,0,0,0,0,0,0,,0,6,2009,ConLI,Normal,451950,-93.658224,42.062776,3.5,1,1,274,4018,656
433,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,13693,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,PosA,PosA,OneFam,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472,3,PConc,3,4,6,3,1,0,342,2630,GasA,5,Y,SBrkr,2674,0,2674,2,0,2,1,2,1,8,8,2,Attchd,3,3,762,3,2,360,50,0,0,0,0,0,0,,0,3,2009,WD ,Normal,610000,-93.657835,42.062789,4.5,2,2,50,5304,410
434,Two_Story_1946_and_Newer,Residential_Low_Density,107,13891,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424,3,PConc,3,4,1,7,1,0,1734,1734,GasA,5,Y,SBrkr,1734,1088,2822,0,0,3,1,4,1,12,8,1,BuiltIn,2,3,1020,3,2,52,170,0,0,192,0,0,0,,0,1,2009,New,Partial,582933,-93.657049,42.0623985,3.5,1,0,362,4556,414
435,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,11578,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302,3,PConc,3,1,1,7,1,0,1736,1736,GasA,5,Y,SBrkr,1736,0,1736,0,0,2,0,3,1,7,8,1,Attchd,2,3,834,3,2,319,90,0,0,0,0,0,0,,0,7,2009,WD ,Normal,360000,-93.654437,42.062108,2.0,1,1,90,3472,409
436,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,129,16870,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238,3,PConc,3,4,6,3,1,0,251,1782,GasA,5,Y,SBrkr,1782,0,1782,1,0,2,0,3,1,7,8,2,Attchd,3,3,932,3,2,99,82,0,0,0,0,0,0,,0,4,2009,WD ,Normal,296000,-93.658854,42.060934,3.0,5,4,82,3564,181
437,Two_Story_1946_and_Newer,Residential_Low_Density,59,23303,Pave,No_Alley_Access,Irregular,Lvl,AllPub,CulDSac,3,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20,3,PConc,3,3,6,3,1,0,278,1508,GasA,5,Y,SBrkr,1508,1012,2520,1,0,2,1,5,1,10,8,1,BuiltIn,3,3,640,3,2,192,273,0,0,0,0,0,0,,0,6,2009,WD ,Family,409900,-93.656737,42.060353,3.5,2,2,273,4028,465
438,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,11146,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250,3,PConc,3,3,1,7,1,0,1709,1709,GasA,5,Y,SBrkr,1717,0,1717,0,0,2,0,3,1,7,8,1,Attchd,2,3,908,3,2,169,39,0,0,0,0,0,0,,0,7,2009,WD ,Normal,255500,-93.653152,42.061382,2.0,3,3,39,3426,208
439,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10367,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284,3,PConc,3,2,6,3,1,0,724,1739,GasA,5,Y,SBrkr,1743,0,1743,1,0,2,0,3,1,8,8,1,Attchd,2,3,927,3,2,168,45,0,0,0,0,0,0,,0,6,2009,ConLI,Normal,335000,-93.652884,42.061437,3.0,1,1,45,3482,213
440,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,9591,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262,3,PConc,3,3,6,3,1,0,625,1713,GasA,5,Y,SBrkr,1713,0,1713,1,0,2,0,3,1,7,8,1,Attchd,3,3,856,3,2,0,26,0,0,170,0,0,0,,0,1,2009,WD ,Normal,274900,-93.654724,42.060576,3.0,5,4,196,3426,196
